url,size,access_time,return_code,page_score,domain_score,depth
https://dartpad.dev/?id=bbd3f10c2593f0add04dd770318b33f7,15915,2026-09-20 18:20:22,200,1.000,3.000,2
https://commons.wikimedia.org/wiki/Category:Google_services,120567,2026-09-20 18:20:22,200,1.000,3.000,1
https://9to5mac.com/about/,142656,2026-09-20 18:20:22,200,1.000,3.000,2
https://apps.apple.com/us/app/google/id284815942,919057,2026-09-20 18:20:22,200,1.000,3.000,2
https://clever.com/google-classroom,140298,2026-09-20 18:20:22,200,1.000,3.000,2
https://9to5google.beehiiv.com/subscribe,403318,2026-09-20 18:20:22,200,1.000,3.000,2
https://9to5toys.com/,298307,2026-09-20 18:20:22,200,1.000,3.000,2
https://cloud.withgoogle.com/partners/?products=GOOGLE_WORKSPACE_PRODUCT,132092,2026-09-20 18:20:22,200,1.000,3.000,1
https://about.youtube/,96379,2026-09-20 18:20:22,200,1.000,3.000,2
https://ai.google.dev/?utm_source=about.google&utm_medium=referral&utm_campaign=productslist ,273999,2026-09-20 18:20:22,200,1.000,3.000,1
https://codeassist.google/,1583509,2026-09-20 18:20:22,200,1.000,3.000,2
https://developer.wikimedia.org/,35395,2026-09-20 18:20:22,200,1.000,3.000,1
https://ai.studio/,64672,2026-09-20 18:20:22,200,1.000,3.000,2
https://dialogflow.com/,0,2026-09-20 18:20:22,0,1.000,3.000,3
http://blocktalk.co/,114,2026-09-20 18:20:22,200,1.000,3.000,3
https://blogs.ucl.ac.uk/pcph-blog/2018/01/23/google-flu-trends-is-dead-long-live-google-trends/,58340,2026-09-20 18:20:22,200,1.000,3.000,1
https://bsky.social/,63407,2026-09-20 18:20:22,200,1.000,3.000,3
https://artists.youtube/,225743,2026-09-20 18:20:22,200,1.000,3.000,2
https://developer.chrome.com/docs/devtools/ai-assistance?utm_source=ai.google&utm_medium=referral,190438,2026-09-20 18:20:22,200,1.000,3.000,2
https://creative-commons-shop.fourthwall.com/,134594,2026-09-20 18:20:22,200,1.000,3.000,2
https://apple.news/TMzMaigopSFChmI1nDK60mg,7411,2026-09-20 18:20:23,200,1.000,3.000,2
https://discord.gg/gemini,23936,2026-09-20 18:20:23,200,1.000,3.000,2
https://docs.angularjs.org/misc/version-support-status,11890,2026-09-20 18:20:23,200,1.000,3.000,1
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=en.wikipedia.org&uselang=en,79002,2026-09-20 18:20:23,200,1.000,1.893,1
https://electrek.co/,289496,2026-09-20 18:20:23,200,1.000,3.000,2
https://developer.android.com/?utm_source=about.google&utm_medium=referral&utm_campaign=productslist,521558,2026-09-20 18:20:23,200,1.000,3.000,1
https://amzn.to/3Ffnevu,886078,2026-09-20 18:20:23,200,1.000,3.000,2
https://businessmessages.google/,94357,2026-09-20 18:20:23,200,1.000,3.000,1
https://brand.youtube/,60243,2026-09-20 18:20:23,200,1.000,3.000,3
https://dronedj.com/,288023,2026-09-20 18:20:23,200,1.000,3.000,2
https://apps.admob.com/signup/,1239796,2026-09-20 18:20:23,200,1.000,3.000,2
https://charts.youtube.com/,62275,2026-09-20 18:20:23,200,1.000,3.000,3
https://9to5mac.myphonesunlimited.com/,23128,2026-09-20 18:20:23,200,1.000,3.000,3
https://developers.googleblog.com/en/google-url-shortener-links-will-no-longer-be-available/,38520,2026-09-20 18:20:23,200,1.000,1.500,1
https://en.wikiquote.org/wiki/en:Category:Google_services,45795,2026-09-20 18:20:23,200,1.000,3.000,2
https://9to5mac.ifixyouri.com/,213578,2026-09-20 18:20:23,200,1.000,3.000,3
https://chromium.googlesource.com/chromium/src/tools/gn/+/48062805e19b4697c5fbd926dc649c78b6aaa138/README.md,12148,2026-09-20 18:20:23,200,1.000,3.000,1
https://fontawesome.com/,21105,2026-09-20 18:20:23,200,1.000,3.000,2
https://firebase.blog/,87438,2026-09-20 18:20:23,200,1.000,3.000,2
https://atproto.com/,89760,2026-09-20 18:20:23,200,1.000,3.000,3
https://discuss.google.dev/c/google-workspace/20,480306,2026-09-20 18:20:23,200,1.000,3.000,1
https://chrome.dev/cinemai/devtools/overflow,42316,2026-09-20 18:20:23,200,1.000,3.000,3
https://blog.chromium.org/,301473,2026-09-20 18:20:23,200,1.000,3.000,3
http://fortune.com/2016/02/04/google-ends-search-appliance/,418289,2026-09-20 18:20:23,200,1.000,3.000,1
http://connectthewatts.com/,294062,2026-09-20 18:20:23,200,1.000,3.000,3
https://crbug.com/364805393,162543,2026-09-20 18:20:24,200,1.000,3.000,3
https://configure.nesherequipment.ca/,2097,2026-09-20 18:20:24,200,1.000,3.000,3
https://9to5mac.us9.list-manage.com/subscribe?u=53ec2d4dd6eb242346cdddfa2&id=ce73234260,0,2026-09-20 18:20:24,404,1.000,3.000,3
https://climate.uchicago.edu/news/how-ai-is-helping-38-million-farmers-with-advance-weather-predictions/,0,2026-09-20 18:20:24,0,1.000,3.000,2
https://aws.amazon.com/what-is-cloud-computing/?sc_channel=EL&sc_campaign=amazonfooter,398010,2026-09-20 18:20:24,200,1.000,3.000,3
https://geminicli.com/,28756,2026-09-20 18:20:24,200,1.000,3.000,3
https://blueskydirectory.com/,0,2026-09-20 18:20:24,403,1.000,3.000,4
https://blinkforhome.com/?ref=nav_footer,478876,2026-09-20 18:20:24,200,1.000,3.000,3
https://developer.amazon.com/,502714,2026-09-20 18:20:24,200,1.000,3.000,3
https://colab.google/,72437,2026-09-20 18:20:24,200,1.000,3.000,2
https://advertising.amazon.com/?ref=ext_amzn_ftr,228872,2026-09-20 18:20:24,200,1.000,3.000,3
https://genkit.dev/docs/dart/get-started/,123794,2026-09-20 18:20:24,200,1.000,3.000,3
https://developer.mozilla.org/en-US/docs/Learn_web_development/Core/Styling_basics/Overflow,197277,2026-09-20 18:20:24,200,1.000,3.000,4
https://affiliate-program.amazon.com/,51862,2026-09-20 18:20:24,200,1.000,3.000,3
https://angular.io/,101786,2026-09-20 18:20:24,200,1.000,3.000,2
https://gemini.google.com/?utm_source=about.google&utm_medium=referral&utm_campaign=productspage,848762,2026-09-20 18:20:24,200,1.000,0.706,1
https://f45training.com/,224481,2026-09-20 18:20:24,200,1.000,3.000,4
https://clever.academy/quick-start-google-classroom,4528,2026-09-20 18:20:24,200,1.000,3.000,3
https://fortunecustomerservice.zendesk.com/hc/en-us,0,2026-09-20 18:20:24,403,1.000,3.000,2
https://dspjobhub.com/,57172,2026-09-20 18:20:24,200,1.000,3.000,3
https://fortune.wd108.myworkdayjobs.com/en-US/Fortune,7522,2026-09-20 18:20:24,200,1.000,3.000,2
https://calculator.aws/?nc2=h_pr_calc,2701,2026-09-20 18:20:24,200,1.000,3.000,4
https://eero.com/,377519,2026-09-20 18:20:24,200,1.000,3.000,3
https://flow.google/?utm_source=deepmind.google&utm_medium=referral&utm_campaign=gdm&utm_content=,153219,2026-09-20 18:20:24,200,1.000,3.000,2
https://blink.com/users/sign_in,7346,2026-09-20 18:20:24,200,1.000,3.000,4
https://entechonline.com/building-ai-apps-without-code-introducing-googles-opal/,222684,2026-09-20 18:20:24,200,1.000,3.000,1
https://builder.aws.com/content/2zZDrpGNFIOPAOT9PXifxnumRUC/aws-tools-and-resources-java?nc1=f_dr,3681,2026-09-20 18:20:24,200,1.000,3.000,4
https://foundation.wikimedia.org/wiki/Project:Privacy_policy,208754,2026-09-20 18:20:24,200,1.000,1.292,2
https://angular.dev/tutorials,144268,2026-09-20 18:20:24,200,1.000,3.000,3
https://g.co/gemini/share/3b2ef78110b3,847966,2026-09-20 18:20:24,200,1.000,3.000,2
https://developer.ring.com/,113584,2026-09-20 18:20:25,200,1.000,3.000,4
https://giving.gofundme.com/campaign/778218/donate,306730,2026-09-20 18:20:25,200,1.000,3.000,2
https://docs.angular.lat/,98116,2026-09-20 18:20:25,200,1.000,3.000,3
https://blog.angular.dev/,0,2026-09-20 18:20:25,403,1.000,3.000,3
https://community.amazondeveloper.com/,274253,2026-09-20 18:20:25,200,1.000,3.000,4
https://en.wiktionary.org/wiki/Wiktionary:Main_Page,168284,2026-09-20 18:20:25,200,1.000,3.000,3
https://amazonappdev2026.devpost.com/?utm_source=amzn-dev_org&utm_campaign=web&utm_medium=l0,103574,2026-09-20 18:20:25,200,1.000,3.000,4
https://github.com/illogical-robot/apkmirror-public/issues,318283,2026-09-20 18:20:25,200,1.000,3.000,1
https://colab.new/,74293,2026-09-20 18:20:25,200,1.000,3.000,3
https://dev.angular.tw/,4493,2026-09-20 18:20:25,200,1.000,3.000,3
https://alnk.to/dLk3lQ7,751579,2026-09-20 18:20:25,200,1.000,3.000,4
https://getstepr.com/,531738,2026-09-20 18:20:25,200,1.000,3.000,4
https://get.fabric.io/roadmap/,527675,2026-09-20 18:20:25,200,1.000,3.000,1
https://angular.jp/,102077,2026-09-20 18:20:25,200,1.000,3.000,3
https://angular.az/,5065,2026-09-20 18:20:25,200,1.000,3.000,3
http://angular.codeschool.com/,459396,2026-09-20 18:20:25,200,1.000,3.000,2
https://enterprise.wikimedia.com/,63211,2026-09-20 18:20:25,200,1.000,3.000,3
https://en.wikibooks.org/wiki/Main_Page,101795,2026-09-20 18:20:25,200,1.000,3.000,4
https://angular-docs.tr/,109248,2026-09-20 18:20:25,200,1.000,3.000,3
https://driveelectricweek.org/attend,206537,2026-09-20 18:20:25,200,1.000,3.000,3
https://developer.aws/,3681,2026-09-20 18:20:25,200,1.000,3.000,4
http://google-tvads.blogspot.com/2012/08/an-update-on-google-tv-ads.html,26988,2026-09-20 18:20:25,200,1.000,3.000,1
https://angular.cn/,4473,2026-09-20 18:20:25,200,1.000,3.000,3
https://angular.kr/,5065,2026-09-20 18:20:25,200,1.000,3.000,3
https://en.wikinews.org/wiki/Main_Page,127146,2026-09-20 18:20:25,200,1.000,3.000,4
https://discord.com/invite/HP4BhW3hnp,23829,2026-09-20 18:20:25,200,1.000,3.000,5
https://drb.ai/and/f45?utm_source=f45&utm_medium=website&utm_campaign=hsa-fsa-banner&utm_term=partner,294040,2026-09-20 18:20:25,200,1.000,3.000,5
https://en.wikisource.org/wiki/Main_Page,119064,2026-09-20 18:20:25,200,1.000,3.000,4
https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/repository-access-and-collaboration/inviting-collaborators-to-a-personal-repository,195461,2026-09-20 18:20:25,200,1.000,1.893,5
https://en.wikiversity.org/wiki/Wikiversity:Main_Page,96294,2026-09-20 18:20:25,200,1.000,3.000,4
https://devpost.team/,90640,2026-09-20 18:20:25,200,1.000,3.000,5
https://google.ai/,93139,2026-09-20 18:20:25,200,1.000,3.000,2
https://functionalinspiredtraining.com/newsroom/,112457,2026-09-20 18:20:25,200,1.000,3.000,5
https://apps.shopify.com/whatmore-live,261993,2026-09-20 18:20:25,200,1.000,3.000,5
https://github.blog/,315852,2026-09-20 18:20:25,200,1.000,3.000,2
https://calendly.com/d/4ty-cbq-n9z/stepr-15-min-meeting-with-sales-team,1144,2026-09-20 18:20:25,200,1.000,3.000,5
http://googlephotos.blogspot.com/2016/02/moving-on-from-picasa.html,35459,2026-09-20 18:20:25,200,1.000,1.893,1
http://feeds.feedburner.com/TVAdsBlog,0,2026-09-20 18:20:25,200,1.000,3.000,2
https://evhybridnoire.com/,163224,2026-09-20 18:20:25,200,1.000,3.000,4
https://f45training.hu/?lang=hu,222571,2026-09-20 18:20:26,200,1.000,3.000,5
https://en.wikivoyage.org/wiki/,134633,2026-09-20 18:20:26,200,1.000,3.000,4
https://developer.pluralsight.com/integrations-hub/documentation/building-integrations,3663,2026-09-20 18:20:26,200,1.000,3.000,3
http://googlevideo.blogspot.com/2009/01/turning-down-uploads-at-google-video.html,30968,2026-09-20 18:20:26,200,1.000,1.893,2
http://googlenotebookblog.blogspot.com/2009/01/stopping-development-on-google-notebook.html,258990,2026-09-20 18:20:26,200,1.000,1.893,1
https://f45training.ly/,224481,2026-09-20 18:20:26,200,1.000,3.000,5
https://angular-docs.ru/,106523,2026-09-20 18:20:26,200,1.000,3.000,3
http://googleblog.blogspot.com/2008/11/lively-no-more.html,111034,2026-09-20 18:20:26,200,1.000,1.893,1
http://emobilityequityconference.com/,384,2026-09-20 18:20:26,200,1.000,3.000,5
https://google.play/howplayworks/,251189,2026-09-20 18:20:26,200,1.000,3.000,2
https://goo.gle/3xj0b2F,370628,2026-09-20 18:20:26,200,1.000,3.000,1
https://grow.google/?utm_source=about&utm_medium=referral&utm_campaign=footer-link,360201,2026-09-20 18:20:26,200,1.000,3.000,1
https://google.com/accessibility?utm_source=about.google&utm_medium=referral&utm_campaign=footer,137048,2026-09-20 18:20:26,200,1.000,0.694,1
http://affirm.com/licenses,971356,2026-09-20 18:20:26,200,1.000,3.000,5
http://googlesystem.blogspot.com/2014/07/google-discontinues-q-services.html,122592,2026-09-20 18:20:26,200,1.000,1.893,1
https://githubuniverse.com/?utm_source=Blog&utm_medium=GitHub&utm_campaign=module_uni_26,170083,2026-09-20 18:20:26,200,1.000,3.000,3
https://heggerty.org/,24128,2026-09-20 18:20:26,200,1.000,3.000,2
http://google-opensource.blogspot.com/2015/03/farewell-to-google-code.html,179962,2026-09-20 18:20:26,200,1.000,3.000,1
https://home.google.com/welcome?utm_source=about.google&utm_medium=referral&utm_campaign=productslist,137521,2026-09-20 18:20:26,200,1.000,0.694,1
https://cleantechnica.com/2026/09/19/the-unstoppable-rise-of-leapmotor-augusts-china-ev-sales-report-45-bev-share/,149612,2026-09-20 18:20:26,200,1.000,3.000,5
https://health.google/?utm_source=about_google&utm_medium=web&utm_content=footer,299151,2026-09-20 18:20:26,200,1.000,3.000,1
https://invest.getstepr.com/,0,2026-09-20 18:20:26,0,1.000,1.893,4
https://help.pluralsight.com/help,0,2026-09-20 18:20:26,403,1.000,1.893,3
https://driveelectricmonth.org/event?eventid=5445,20140,2026-09-20 18:20:26,200,1.000,3.000,4
https://economicimpact.google/?utm_source=google&utm_medium=referral&utm_campaign=eir2024&utm_term=play,286209,2026-09-20 18:20:26,200,1.000,3.000,3
http://guru.google.co.th/guru/,0,2026-09-20 18:20:26,404,1.000,3.000,2
https://atom.io/,167611,2026-09-20 18:20:26,200,1.000,3.000,3
https://cleantechnica.myspreadshop.com/,0,2026-09-20 18:20:26,403,1.000,3.000,6
https://investor.onepeloton.com/financial-information/quarterly-results,0,2026-09-20 18:20:26,403,1.000,3.000,4
http://google-latlong.blogspot.com/2011/01/retiring-real-estate-on-google-maps.html,113985,2026-09-20 18:20:26,200,1.000,3.000,1
https://hyrox.com/,424352,2026-09-20 18:20:26,200,1.000,3.000,4
https://health.amazon.com/health-ai?ref_=nav_cs_health_ai,225492,2026-09-20 18:20:26,200,1.000,1.161,3
https://carnewschina.com/2026/07/30/xiaomi-skynomad-n70-is-plug-in-hybrid-with-longest-ev-range-in-the-world-ceo-says/,192948,2026-09-20 18:20:26,200,1.000,3.000,6
http://is.gd/fWe0,2561,2026-09-20 18:20:26,200,1.000,3.000,2
https://cleantechnica.fundjournalism.org/contribute/,0,2026-09-20 18:20:26,403,1.000,3.000,6
https://accessibility.google/accessibility-conformance-reports,188704,2026-09-20 18:20:26,200,1.000,3.000,2
https://institute.deepmind.com/,49101,2026-09-20 18:20:26,200,1.000,3.000,2
https://hyperice.com/products/normatec-elite-hips/,754022,2026-09-20 18:20:26,200,1.000,3.000,4
https://demo.whatmore.ai/?_bt=BAh7BkkiC19yYWlscwY6BkVUewhJIglkYXRhBjsAVEkiFWRlbW8ud2hhdG1vcmUuYWkGOwBGSSIIZXhwBjsAVEkiHTIwMjYtMDktMjBUMjM6MjA6MjUuNzQyWgY7AFRJIghwdXIGOwBUSSIecGVybWFuZW50X3Bhc3N3b3JkX2J5cGFzcwY7AEY%3D--bf7714920c170acd9933876c91363ad14cf1418d,644493,2026-09-20 18:20:26,200,1.000,3.000,6
https://cnevpost.com/2026/09/17/maserati-plans-2-evs-with-huawei-jac-report/,259177,2026-09-20 18:20:26,200,1.000,3.000,6
https://driveelectricearthmonth.org/,108005,2026-09-20 18:20:26,200,1.000,3.000,4
https://flipboard.com/@9to5google,1187416,2026-09-20 18:20:27,200,1.000,3.000,2
https://affirm.app.link/wHQWMhNgjDb,925800,2026-09-20 18:20:27,200,1.000,3.000,6
https://ifixyour.com/,1500249,2026-09-20 18:20:27,200,1.000,3.000,4
https://chinaevsandmore.buzzsprout.com/,48043,2026-09-20 18:20:27,200,1.000,3.000,7
https://iw.toolforge.org/scholia/Q7001511,0,2026-09-20 18:20:27,503,1.000,3.000,2
https://jaspr.site/,71575,2026-09-20 18:20:27,200,1.000,3.000,2
http://googlerussiablog.blogspot.com/2007/06/google.html,153011,2026-09-20 18:20:27,200,1.000,1.893,1
https://bitbucket.org/,1131210,2026-09-20 18:20:27,200,1.000,3.000,2
https://googledevelopers.blogspot.com/,71829,2026-09-20 18:20:27,200,1.000,1.893,2
https://hyperice.zendesk.com/hc/en-us/categories/1260800291589-Contact-Us,27135,2026-09-20 18:20:27,200,1.000,3.000,5
https://bit.ly/3ZxVJHJ,1330577,2026-09-20 18:20:27,200,1.000,3.000,4
https://blackroll.com/,478850,2026-09-20 18:20:27,200,1.000,3.000,5
https://github.community/,600864,2026-09-20 18:20:27,200,1.000,3.000,2
https://go.puma.com/hyrox,1502954,2026-09-20 18:20:27,200,1.000,3.000,5
https://iste.org/iste-seal,375326,2026-09-20 18:20:27,200,1.000,3.000,2
https://cnevdata.com/,237922,2026-09-20 18:20:27,200,1.000,3.000,7
https://ioconnectchina.googlecnapps.cn/intl/en_cn/,6859,2026-09-20 18:20:27,200,1.000,3.000,2
https://itunes.apple.com/us/app/google-family-link/id1150085200,875435,2026-09-20 18:20:27,200,1.000,1.893,2
https://inthecloud.withgoogle.com/forrester-tei-report-on-gws/dl-cd.html,2156576,2026-09-20 18:20:27,200,1.000,1.292,2
https://instagram.com/googleartsculture,626529,2026-09-20 18:20:27,200,1.000,3.000,2
https://flipboard.helpshift.com/hc/en/,62805,2026-09-20 18:20:27,200,1.000,3.000,3
https://developer.atlassian.com/bitbucket,210428,2026-09-20 18:20:27,200,1.000,3.000,3
https://hyroxaustralia.com/,193903,2026-09-20 18:20:27,200,1.000,3.000,5
https://gsuiteupdates.googleblog.com/2017/06/charts-in-sheets-updates_1.html,208563,2026-09-20 18:20:27,200,1.000,1.292,1
https://cloud.m.ifit.com/referral/evergreen,0,2026-09-20 18:20:27,404,1.000,3.000,5
https://hyroxcanada.com/,206216,2026-09-20 18:20:27,200,1.000,3.000,5
https://hyrox.es/,226406,2026-09-20 18:20:28,200,1.000,3.000,5
https://hyroxexperiences.com/,135322,2026-09-20 18:20:28,200,1.000,3.000,5
https://hyroxdach.com/,202630,2026-09-20 18:20:28,200,1.000,3.000,5
https://hyroxfinland.com/,184192,2026-09-20 18:20:28,200,1.000,3.000,5
https://hyroxfrance.com/,198397,2026-09-20 18:20:28,200,1.000,3.000,5
https://centr.com/,1330902,2026-09-20 18:20:28,200,1.000,3.000,5
https://amplify.com/programs/amplify-desmos-math/,760624,2026-09-20 18:20:28,200,1.000,3.000,3
https://bookcreator.com/,277222,2026-09-20 18:20:28,200,1.000,3.000,3
https://greatergrid.com/?utm_source=pluginamerica&utm_medium=web&utm_campaign=deem,653174,2026-09-20 18:20:28,200,1.000,3.000,5
http://cleantechnica.tv/,2296141,2026-09-20 18:20:28,200,1.000,3.000,6
https://community.fitbit.com/t5/The-Pulse-Fitbit-Community-Blog/See-what-s-new-for-Fitbit-Labs/ba-p/5750673,1553044,2026-09-20 18:20:28,200,1.000,3.000,2
https://atlassian.design/,312354,2026-09-20 18:20:28,200,1.000,3.000,4
https://bb7eztc.myrdbx.io/become-a-partner/,0,2026-09-20 18:20:28,0,1.000,3.000,6
https://activatelearning.com/,272255,2026-09-20 18:20:28,200,1.000,3.000,3
https://b147i9q.myrdbx.io/become-a-partner/,196960,2026-09-20 18:20:28,200,1.000,3.000,5
https://campus.rutasformativas.com/,4863,2026-09-20 18:20:28,200,1.000,3.000,3
https://365softskills.org/Digital-and-soft-skills-for-kids-ESP,50937,2026-09-20 18:20:28,200,1.000,3.000,3
https://hyroxbrazil.com/,187408,2026-09-20 18:20:28,200,1.000,3.000,5
https://confluence.atlassian.com/display/BITBUCKET,335435,2026-09-20 18:20:28,200,1.000,3.000,3
https://classmate.worldbook.com/,197074,2026-09-20 18:20:28,200,1.000,3.000,3
https://codingcredentials.com/,171380,2026-09-20 18:20:28,200,1.000,3.000,3
https://edia.app/,6751,2026-09-20 18:20:28,200,1.000,3.000,3
https://certiport.pearsonvue.com/Certifications/IC3/Digital-Literacy-Certification/Overview.aspx,76077,2026-09-20 18:20:28,200,1.000,3.000,3
https://365financialskills.org/,93800,2026-09-20 18:20:28,200,1.000,3.000,3
https://hyroxbelgium.com/,227476,2026-09-20 18:20:28,200,1.000,3.000,5
https://cybercredentials.com/,161822,2026-09-20 18:20:28,200,1.000,3.000,3
https://edtechindex.org/product/ultid/P38E-B555-386F-4B19-B9/,5708,2026-09-20 18:20:28,200,1.000,3.000,3
https://edgeubadges.com/,334713,2026-09-20 18:20:28,200,1.000,3.000,3
https://everfi.com/k-12/,134565,2026-09-20 18:20:28,200,1.000,3.000,3
https://centrfitness.co.uk/,226699,2026-09-20 18:20:28,200,1.000,3.000,6
https://bookings.cloud.microsoft/book/ReuninExploratoriaIBEC@ibeclatam.com/?ismsaljsauthenabled=true,8598,2026-09-20 18:20:28,200,1.000,3.000,4
https://edreports.org/reports/overview/amplify-desmos-math-2026,208520,2026-09-20 18:20:28,200,1.000,3.000,4
